pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91
SKW112	-0.259257085811	-0.275945952501	-0.0920522844182	-0.0467498839252	0.0399264717373	0.0805651381974	-0.0392446496779	-0.0662024318697	0.0692514001088	-0.0195421560687	-0.0103625584703	0.0149322784611	-0.0174659373876	-0.0323071414234	-0.0291239280115	0.0370493968502	-0.0120132573998	-0.0109363714812	-0.0577730248872	-0.0167120547673	-0.00660791286961	0.00718206886694	0.0199128873065	-0.078085965929	0.0222870905882	0.0018645815134	-0.0163600544805	-0.00208953656095	0.0328040721001	-0.0682216645017	0.0285567289418	-0.0129289430339	-0.0171027399248	0.0216148521363	0.023072879036	-0.00967326046736	0.00234626049715	-0.0222155600574	0.0411990610809	0.00504106200945	-0.0431421155509	0.00764087025949	-0.0196239316497	-0.00279797373851	-0.0309658610734	-0.0282991419606	-0.0210775292289	-0.0252876241157	0.0312967410861	-0.0094612345075	0.00167642544249	0.0326671280984	0.00630946610485	0.0208709467883	0.0198066395789	0.00143828117301	0.0288456024778	0.00479501433797	0.0153185495201	0.0154540323495	-0.0307808192902	-0.00583685056528	-9.45257572429e-05	-0.00749332763571	0.0193667677419	-0.00386955172749	-0.0146324955297	-0.0216126683141	0.016181817469	0.000783405457705	0.00904757171105	0.00970773095344	-0.00677039717238	0.00974085926294	0.0164284642292	0.0114558798222	0.00175032812024	0.0155197168707	0.00369436777421	0.00213279431277	-0.00368901758373	0.00425299670598	-0.00362433618187	0.000517565343443	0.00229662588912	0.00189081631015	0.00153960322271	0.000841322993595	-0.00122077152635	-0.000688149597868	2.4568003147e-09
SKW105	-0.00163094273129	-0.0576544011926	0.0542649790629	-0.238770970373	0.0144752059469	0.00893620969252	-0.0811185442522	0.0315666296596	0.00206490238263	-0.0391672396756	0.00833616454487	-0.0155154231794	0.0262070631278	-0.0368694058215	-0.0126953391891	-0.0539116660279	-0.0119578825218	-0.0201944963563	0.0129706737073	-0.0509129812711	-0.0377665320214	-0.0249553686625	0.059520193175	-0.00309514976929	-0.017491858151	0.042614061856	0.000742526630414	-0.0114250243696	0.0126096774943	-0.019609942699	0.0151346587165	0.050116037329	-0.00261495706931	-0.0423728912343	-0.0335723504452	-0.0145909493823	0.00441342049881	0.00742425177179	0.0243074378825	-0.0143930778234	0.0517304168952	0.0167919286454	-0.0272055823482	0.0198421454571	0.0120080427279	-0.0124985972942	-0.0509966271559	-0.00193575092382	0.00873557882099	-0.0196808196971	-0.00415550736348	0.000392301969764	-0.0170974683571	0.000456206172091	0.0107357893101	-0.0131149874647	0.00726188438182	0.0236306209517	-0.00253638310542	-0.0119637233821	-0.00672194388248	0.00821786254052	0.00701821515165	-0.0166381159271	0.0139767945648	-0.00386909685394	0.020839240575	0.000865830677561	0.00389999949072	-0.0109176254024	0.0150333848831	-0.000116568232628	-0.00527097605729	-0.00649049431032	-0.00936491354092	-0.0240315215904	-0.0237609652397	-0.0144687684753	-0.0117162398337	-0.000984293767027	0.00242603123832	-0.00210233891473	-0.00620625360627	-0.00163617272524	0.000290270065659	0.0043095926717	0.00137959116643	0.00156463146315	9.28435482627e-05	-0.000683811807621	2.4568003147e-09
SKW181	0.460779180294	-0.0913740402439	-0.0129967117999	0.0505265540317	0.0470615023476	-0.00262631423235	0.0189978343368	-0.0291710066357	0.057423384738	0.028713571159	-0.0189181224266	-0.013260946311	0.0291553757458	-0.0038043962086	-0.0272646703314	-0.021440253553	0.0352799503995	-0.0106454165052	0.0120766819956	0.027043156293	-0.0315703250955	0.0049664066598	0.0383804101193	-0.000604673996269	0.0155329828771	0.00660717028966	-0.00704052235863	0.0188364566239	0.013609010269	0.0200911472648	0.0174724831586	0.00159132913125	0.002552903931	-0.00509854079483	0.0449502000858	-0.00885114562632	0.012676177157	0.0234383514628	0.0172148546727	0.00719412626744	-0.00313626499574	-0.00898186924108	0.0120375577067	0.0235442238231	-0.00373815712384	-0.0502768684568	0.0340854939425	-0.00886524063598	0.0203416041111	-0.000995150255319	-0.0259725850682	0.0110495146111	-0.0100912017048	0.0156487975271	-0.00198812849651	0.00838298121528	0.00786120477196	-0.0170260321402	0.00136195407968	-0.032248242854	0.0188493838452	0.00344959338356	0.0220477589917	0.0261685665	0.00351393322895	-0.0171284754623	-0.0140553113356	0.000731040745533	-0.005398746715	-0.00830653086434	0.00409985040722	-0.0142107661765	0.00656846297774	-0.0188109096326	-0.0275541081604	0.0036868679967	-0.00933328146079	0.0193263145919	-0.00211497813951	0.00784217422888	-0.00730071365588	-0.0122364342473	0.00224460482274	-0.00263369175411	-0.00247412985429	-0.00065528232639	-0.00251816416296	0.00541201749396	-0.00169474340425	-0.00018202419032	2.4568003147e-09
SKW110	-0.293177657453	-0.256363101158	-0.0694387210596	0.0135341015489	0.0581316120525	0.0510381237528	-0.0259826681503	-0.0452821012466	-0.00896672316056	0.00458512235643	-0.0115671044608	-0.00227510351048	0.000289165286595	-0.0123904161273	-0.033215119399	0.0627726451018	0.0122022976396	-0.00864377232791	0.00476738040353	-0.0115134862507	-0.0334189839645	-0.0358268786771	0.0220566963049	-0.0459191821086	0.0383533108649	-0.00439750966585	0.0363024120619	-0.000620015246126	-0.00726599529815	-0.0427721595001	-0.0183582896636	-0.00977801528788	-0.0350302312755	0.0241379264468	-0.0065167812021	-0.000548295819848	-0.0210713903971	0.0154967315021	0.00847873243223	-0.00806674708588	0.0232270860526	-0.0480997193371	-0.0241896105996	-0.0148527209894	0.00891377865792	0.0100817139628	0.0247401286561	-0.0152735215961	0.0109877865009	0.0431702830665	-0.0187136506674	-0.0137801029132	-0.0148300198511	0.00191242895067	6.15481726209e-05	-0.00735253706472	-0.0288273950682	-0.00183039006219	-0.0247788907979	-0.0127899337795	0.0137373649003	-0.0167216606177	0.000470301634265	-0.0107032041636	0.00409431106358	-0.00189267490705	0.00283122417278	-0.0314746539816	0.00998890861029	-0.0265064097391	-0.00158935683074	0.0049843186834	0.0107283664413	-0.00481810844939	-0.0122850860156	-0.0122443989367	0.0142241193101	0.00166770012241	-0.00950349006582	-0.00115676800124	0.00795457179644	0.00126247410425	0.00141127144174	0.00524235332324	0.00487726962735	-0.00370300800381	-0.00299969049036	-0.00367273830737	0.00124945666426	0.00348595942645	2.45680031467e-09
SKW114	-0.209400645959	-0.0272760164021	0.178702636067	-0.00303205929299	-0.207063482273	-0.028821461625	0.00927396645108	0.07400147354	-0.0135335706514	0.00898472133528	0.00370706276693	-0.0920101711684	0.00151993115012	-0.0645928842954	0.0208892199265	0.0148718861289	0.0391592309888	0.0354624582821	-0.017902503446	0.0383044089029	-0.10414673397	0.100407435011	-0.0249380525358	0.0104980152498	0.0157311251724	0.0476823777732	-0.0218344718768	-0.023130644796	0.00126028348139	-0.0494217106946	0.00284492701426	-0.0110343533823	-0.0374810758224	-0.0044509564727	-0.010187841046	0.0664762664107	0.00965606236937	0.0392425847933	-0.0132893196406	0.0170470851853	-0.00771752414856	-0.0227907888605	0.00870747126306	0.0172194706921	0.00888927442794	0.0113413590575	-0.00199198503112	-0.0204285527714	0.00291772191732	-0.0225477482897	0.0143133259049	0.0287506151246	-0.00427553924642	0.0200973025508	0.0268346989556	-0.00355821063651	0.00388029584598	0.00995868259304	0.00587594824244	-0.0111806818398	0.0276026142929	-0.00854956344542	-0.00124434315566	0.00701232008407	-0.0233883563504	-0.00207388176127	0.0176595618243	-0.00376790490886	-0.0265779221257	-0.0102174299917	0.000892198315381	0.000959884829553	-0.00474958675237	0.00221310331044	0.000938486373008	0.00235585717604	0.00903214879332	-5.58464788076e-06	0.00206605855804	-0.00804901629528	-0.00244481845822	0.00853787070352	0.000404487191774	-0.00239947369328	-0.000713257055031	0.00307103826576	0.000933253152341	0.000106047135489	-0.000633501038865	3.43257176941e-05	2.45680031469e-09
SKW149	-0.363997581199	-0.284942489651	-0.110104665144	0.0850652107789	0.0384838120042	0.00995400445092	0.0244990954848	-0.00172191112628	0.00743748695647	-0.0201028375687	0.0125047670874	0.0509515411721	0.0364679124141	0.031645786214	0.0138183502909	-0.0530731191296	-0.0475344218765	-0.0238048971491	0.00504299012675	0.0153132208099	0.0114583760148	0.00570497072979	-0.0224426603434	0.032431051294	-0.0341106523204	-0.0201134552602	-0.0292534353972	-0.0128991672767	0.00499762994636	0.0313030977106	-0.0061614014848	-0.000210110304898	0.00662358790384	-0.0209475323857	-0.000423494144374	0.0296912844856	-0.0100238275651	-0.00402680097703	-0.00164749188293	-0.0106072530439	0.00268786314344	-0.00164962104931	-0.00226194797265	0.0124539240308	-0.0213977299848	-0.0164598748026	0.00268714471537	0.00437019655427	0.00284816757783	-0.00798713994079	-0.00898695651971	-0.0129203317933	-0.00877763360965	-0.00373940573513	0.0230896436466	0.00145361304522	-4.39334055799e-05	0.00687626078175	0.0136047134478	-0.000418003581413	0.00323864261824	-0.0274453363525	0.00630353652735	-0.000402302361387	0.0054552964048	0.0165284688561	-0.000283463489153	-0.0119198827622	-0.00425273308381	-0.000792402232147	0.0195277990505	-0.00380497977591	-0.010026365917	0.00479499726577	-0.00389632674563	-0.000492436245444	0.0194191321748	-0.0159684642217	-0.0172426633244	0.00749122826751	-0.000723937615537	0.00760849309055	0.00887467082929	0.000371256480605	0.00038761267417	-0.0129589856604	0.00525336496681	0.00497573022043	-0.00295785087743	-0.00298613272429	2.45680031472e-09
SKW153	-0.362159080269	-0.247896278122	-0.0906521507609	0.0522581421429	0.0387789100714	0.000675274816866	0.0281427575362	0.0216991316734	-0.0051177395283	0.0012606840091	-0.00530428763319	0.0187344370197	0.0448278996063	0.0431496633712	0.00427405263098	-0.0317508535271	-0.0514826243376	-0.0365286647762	0.021946293099	0.0153521925102	0.0433759372409	0.0195551964975	0.00247586512886	0.0305074862842	-0.00911087962859	-0.0355609466306	-0.0214799862775	-0.0332689122524	-0.00122930387217	0.012210245031	-0.0115738455295	0.00341309997217	0.0264543812211	-0.0287030917821	0.0252246830332	0.0216263176842	-0.054305735831	0.0247804287564	-0.00775728041814	-0.0137432697055	0.0235150597135	-0.0247993007372	0.00711723881016	-0.0360406262277	-0.00257680724288	-0.0126000242177	-0.0296768821541	-0.0817644541858	0.010106520952	0.0219591711947	-0.0264452169289	-0.000117672547555	-0.00997136401171	0.000620762873783	0.00343676481626	-0.000421427542717	-0.00383660687997	0.0182691671111	0.00937250643751	0.0030133444379	-1.05942245046e-05	0.0446776155432	-0.016523322679	0.0188751765078	0.00639845725538	-0.0243852231291	0.0128828840678	0.00494352211292	-0.0156288687806	0.0171264239425	-0.000773631659507	-0.00293473664113	0.00331719354498	0.0049641525045	0.0064047210015	0.0039713512361	0.00272010201193	-0.000633874388643	0.00239846610054	0.000349409316494	-0.00459640143336	0.000295067470502	-0.00460478934196	0.00472335145806	0.00238627565423	0.00126850664608	-0.0037139895081	-0.00148140855958	-0.000762154855047	0.00118288137337	2.45680031469e-09
SKW179	0.487796454171	-0.0800697355042	-0.015997604816	0.0843590233776	0.00267540386824	0.0190785476952	0.0126499062245	0.00783760639756	0.0201822902679	0.0470676698391	-0.0331316613427	-0.0119283342368	0.0218272772199	-0.0102382262431	-0.0288557613539	-0.0142919715169	-0.0107298861352	6.85833181176e-05	0.012254366355	-0.00571971126125	0.0232090527864	-0.0241281203854	0.0201153632831	-0.00846578096802	0.0151029914767	0.0226596917818	-0.0065921717145	0.00985673694789	0.0216884091291	-0.000792300676648	-0.0235018746688	0.0142563868756	0.0100962423109	-0.0181848803175	-0.00968363401597	-0.00509749375595	-0.01203728038	0.0136710813692	-0.0154932706813	0.0043408506336	-0.00503592346346	-0.00237472709438	0.0229333296639	-0.00170560980313	0.0390197526655	-0.0230092503125	-0.0223174990312	0.00137820254853	0.00919312284554	0.00559021184766	-0.0330885835222	8.69085527521e-05	-0.00757272677835	-0.00951414490764	-0.0485912679025	-0.00385533453858	0.0165536199994	0.0135965047423	0.0442397306371	0.0048730040246	0.0206817141313	-0.00867834465837	0.0253821756588	-0.00942836480571	0.000893175597533	0.0172180664204	-0.00914704188026	-0.00140157134455	0.00739568932547	-0.00677078359408	0.00899213117022	0.0204605622778	0.00672606618243	0.00566737285177	0.0124921135996	-0.00151780943269	0.0124964861555	-0.00213908014391	0.0028693968259	-0.023567278207	-0.0103046879843	0.00391631345859	0.00220774524676	-0.00493770633461	-0.0045789854424	-0.00121046497395	-0.00182063919653	0.00187831096673	0.00363289362783	0.00148957986175	2.4568003147e-09
SKW154	-0.17391681253	-0.158887990905	0.0998134618968	-0.0241341231861	-0.120996974894	0.0557194779646	-0.0445091675122	0.00605510601709	-0.0236050268334	-0.0289044125048	-0.0308098352118	-0.0114450272364	0.0770583849748	0.0260430506431	0.0241362956657	0.0291121383748	0.0758259732132	0.0412992573167	-0.00108027313327	0.0015183584365	0.0425015945521	-0.0170237339671	-0.035109482722	-0.0469616526032	0.0212101788579	-0.1052502938	-0.0297625551722	-0.00181526667305	0.0302988235836	0.0293970264135	-0.0658691881567	0.0341752388876	0.00688470407876	0.0269754604907	0.00835075807365	-0.0116464154827	0.0190519475421	-0.00248829265759	-0.0145636678067	-0.00604815111635	0.00957761985881	0.0129530697233	-0.0168872307798	0.0405476876304	0.0271418120027	0.0186187544091	0.0192935610814	-0.0143099190583	0.00147681165063	0.0298414496946	0.035611670653	0.015656414795	0.00627184864784	-0.0167888265633	-0.0199068360497	0.00658565843777	0.0245958864152	0.0281741331459	-0.00377331967646	0.00852692413378	-0.0143090926542	-0.0204505805256	-0.00133207954698	0.0340722041002	0.0213236805856	-0.0048661275007	0.0141758428253	0.00344458657845	-0.0117105702159	-0.0166921094601	-0.000628505529536	0.00581317894512	-0.00236458379479	0.00752551221151	-0.00782818626324	-0.00230670283103	0.0013155297249	0.000991244937827	-0.00281625537116	-0.000766217530437	-0.00087748152359	-0.00208279569174	-0.00288673001902	-0.00152857123157	0.000785061782934	0.00306131775846	0.00107297833957	0.00136823422865	-0.000102080987225	-0.00125304038174	2.45680031471e-09
SKW128	-0.117220245169	0.354496188864	0.0907899819077	0.0572109845986	-0.0233234984931	-0.0474638943443	0.0932583307092	-0.0274167089279	0.144648317294	-0.0238770284791	-0.0994285517601	-0.0428252519117	-0.00251599274129	-0.056378262073	0.00611634621469	0.0238743156046	0.0190992799169	-0.0257746248076	0.0691413804731	-0.0697552557891	0.0558518939996	0.0104020862392	-0.0127012237129	-0.00341927579934	-0.0141681518528	-0.015355100778	-0.00147828762537	-0.00868870082802	-0.0691801088832	0.00277561283247	0.0404806025643	-0.0117076488472	-0.0158708892756	0.00289598062675	-0.049191798101	0.00198901530534	-0.0219042189805	0.0358827745156	-0.0186881787357	-0.00895215134598	0.00407370045421	0.0182981819865	-0.00823857538905	0.00949366145274	-0.034423225665	-0.0213230898255	-0.0123135851676	0.0315203526762	0.00936214196502	-0.0048459518144	-0.0130758874598	1.07199443295e-06	-0.00307344009157	0.00558073079232	-0.00844514270433	0.0147820868315	0.00258353760394	-0.00680830532981	0.0372936389904	-0.0134791890195	-0.0229746289054	-0.00382944316268	-0.0255440887853	0.00394201060761	-0.00579308704671	-0.0106687427197	0.0134496178927	0.00482518418981	-0.00295926278616	-0.0259331693162	-0.0181453385692	0.0188591708185	0.00698279029568	0.00777017041281	-0.00840121489487	0.00795415033421	0.00905657596835	-0.00422071723995	-0.000335871070021	0.0056346321513	0.00186120787318	-0.00690607757789	-0.00230884765771	0.00222999821346	0.0039726857223	-0.000211512090691	-0.000219472638562	0.000747206417924	0.000324984684058	-0.000214174904607	2.4568003147e-09
SKW109	-0.364207677231	-0.24816120207	-0.103415914477	0.0473575179425	0.0392300443991	0.0303894951993	0.0314215443097	0.00571438072888	-0.0231691835678	0.0266327060387	0.0265617570115	0.0280089429561	-0.0400064965403	0.0207508354084	-0.00790508156847	0.0216198059822	-0.0112614851068	0.0158247529589	0.018262009109	-0.00102212791183	-0.0260658157194	0.00249284900968	-0.0131182999085	0.0484306920472	0.0232862188187	0.0376923772116	-0.000106680029046	-0.0011120804216	-0.0355069272821	-0.00721256770059	-0.0111353611339	0.00859791728753	-0.00173874868748	0.0154698130414	0.0121422493323	0.00312900643026	-0.034380052825	0.00776572048633	-0.00767515034529	-0.0162800863574	0.00965079521948	-0.0262355790439	-0.0295759916542	0.00190208910591	-0.00860109896596	-0.0217195906086	8.35063920406e-05	0.0417106309358	0.00134157503668	0.0336332344618	0.0134833745827	-0.00778798644068	0.0185464127953	0.000839026308083	0.0248865105918	-0.00218155637103	-0.00584921811028	0.00774097242703	0.00696658076611	0.0256193258647	-0.000133211079478	-0.0303113164047	0.014075644181	-0.00488264946136	-0.00689123673699	0.00275955645656	0.00641511281087	0.0136841166709	-0.0216690324895	0.0101312996144	-0.00216306366096	0.00774406556735	0.000353691895088	0.020080264566	0.00880015565011	0.0111552567402	-0.0283447657281	0.012556122896	-0.0156251359316	0.000668763281604	-0.00656184650701	-0.00766552757434	0.000318472518491	0.00478585426761	-0.00422391888468	0.00172933982321	-0.00545289508872	0.00235883120584	0.00275334077421	0.000720268176263	2.4568003147e-09
SKW177	0.181777906871	-0.186116351889	0.0868533859158	-0.0207054037289	0.106450950106	-0.0664547736528	-0.0223013454533	0.00598611896415	-0.0742690198231	-0.147186408631	0.0279840571111	-0.0253886308554	0.000946433103372	-0.0306328608466	-0.0711559552954	-0.0436337469315	0.0353774470455	0.0576032986659	-0.018581924859	-0.0574327547719	0.021276721799	-0.0159451279007	-0.00381290264157	0.0488806853984	0.00879166546722	0.0401964963589	-0.00717383426875	0.00120160696128	-0.0178835138998	0.0392512417992	-0.0257489491924	-0.023849647628	-0.0168700247175	0.00861085438728	0.00957821375044	0.0163722423992	-0.0130525757492	-0.0168479132112	0.0371355196618	-0.0123554037909	-0.0406681333124	-0.0477244216183	0.00646652045535	-0.0182100614136	-0.0276983461387	0.00150968046568	0.0174131485013	-0.00104927738727	0.0181223651682	0.0081169082528	0.0373693220966	-0.00600667231299	-0.0150858864528	0.00969426632507	-0.00175379602936	-0.00554602948683	0.0154353823635	-0.00931874707817	-0.00815181206213	0.00392570383597	0.0109111550513	0.02497365491	0.0181353342672	0.0114276800273	-0.00444207633902	0.00232244647086	-0.0110847084834	0.00721889579325	0.014368223301	-0.0188975913854	-0.0101676206794	0.0122302011298	0.0108486977411	0.00183922024553	0.0133606308853	-0.00120067408301	0.00425073038002	-0.0226255716797	-0.00679722296811	-0.00318618823942	-0.00346580251932	-0.00681124016143	-0.00124338411969	-0.000365764766808	0.00249673706386	0.00415747420817	-0.00123595540813	0.00038240948672	-0.00187923798342	-0.00259087832469	2.45680031471e-09
SKW124	-0.125145183843	-0.149187585992	0.0698367072823	-0.124738361349	-0.0078746733381	-0.0355192579502	-0.0487888276952	-0.122298011076	0.0256203727457	-0.0350531492111	-0.102594933176	-0.111319282473	0.0997027599721	-0.105637036635	0.0390804043145	-0.0396915724095	-0.0527841167003	-0.0226728516539	0.00141239527153	-0.0291257792236	0.00359390477541	-0.0227848267686	0.00991375203642	0.00124273270113	0.0268149047648	-0.0440762271243	-0.0687108746914	-0.0166657803245	-0.0788480609284	0.00824270259273	0.0367996296706	0.0121239853886	-0.0122385869084	0.0159206990696	0.0821051832154	-0.0167710231741	-0.0100662336939	-0.0507504349698	-0.000580724540763	-0.0192715813113	-0.016039763557	-0.0130642369142	-0.00112039120156	-0.000573300253305	0.0455360586757	0.0176040990757	0.0178118205932	0.0313267988543	-0.0285874541293	-0.0125157620013	-0.0262892079195	0.0187084461637	-0.00801936662889	-0.0109798811378	0.0154786074652	-0.00582123827215	-0.0157562574462	0.00530376385867	0.00618838338578	0.00558961965962	0.0129186240628	0.00318901290615	-0.01144685544	-0.00203975869839	-0.00536039145929	0.00934398695815	-0.00376052216601	-0.0108212489253	-0.00443439183359	0.0114564007494	-0.00625774409012	-0.0062664383168	0.00341582636278	-0.00252379602572	0.00927416010285	-0.0103943138655	-0.000617261896226	0.00367379106863	-0.000562929728857	-0.00280107577986	-0.000813664675483	-0.000798972922044	-0.0028559864148	-1.99624695288e-05	-0.00185237784419	0.000213069573299	9.57466071978e-05	-4.63446403631e-05	-0.000713909767556	-0.000462336967813	2.4568003147e-09
SKW144	-0.13170353728	0.503557640757	-0.0710419745068	0.116736659106	0.0903227033733	0.0674363934093	0.00281496890743	-0.0400216847839	0.00116558060037	-0.0296403421228	-0.0543337987127	-0.00255795532608	-0.00715332496595	0.0893129847167	0.0237829673394	-0.0678014670098	0.0289757302959	0.0500302945598	0.0467007579465	-0.0966726579506	0.0269739856502	0.0779804536604	0.061808783173	-0.0498351763467	-0.00783774843915	0.0212241232228	0.0236504035342	-0.073701341482	0.0116268382485	0.00750347222424	0.0183731069393	-0.032628490377	-0.0165983359457	-0.0295248066471	0.0719438688603	0.0325455750065	0.0372904461404	-0.0320746789977	0.00626165401865	-0.00271887427764	0.037883252162	-0.00921937884895	0.0223159721614	0.0139489656961	-0.00953665858537	0.0308162737637	-0.00630072934907	0.011528834227	0.00766856287476	0.030949127613	0.00617056446484	-0.0134066896394	-0.0160063406064	0.0233250767161	-0.0106379334272	-0.0184904061688	0.00621811929221	-0.00151470803103	-0.00608331448189	0.0029532135439	-0.00838737182459	-0.0104948859544	-0.01542800319	-0.00863139091212	0.00148991671174	-0.00193549201991	-0.0193473270993	0.0131402928443	-0.00974232859282	0.00051420536855	0.00465164559976	-0.00546774761721	-0.0104543077978	0.0052469350034	-0.00581275741603	-0.000383995220881	0.00141732187494	0.00243570737092	-0.000439299196438	-0.00694921953614	-0.00149066199366	0.00352775555813	0.00225535728295	-0.00270572006044	0.00130617239943	0.000987539780987	-0.000457343265516	0.00101564584522	0.000842609516654	0.00100612402204	2.45680031469e-09
SKW148	-0.187116108716	0.164396178122	0.197265582517	0.0152624336585	-0.161072887447	-0.0683525725427	0.0312876802826	0.0266538421205	-0.0274659836498	0.0121918838442	0.0840238474924	0.0769260974068	0.0270091721338	0.0118073515425	0.0347239170609	0.0310002065687	0.0561569656675	-0.0464548687829	-0.0305298487389	0.00871814495819	-0.0109856745004	-0.0670955596664	0.0307834047718	-0.00135584610578	0.0344932235197	0.0687473677276	0.0413222680605	-0.0278089664459	-0.0140820955912	-0.0447025822642	0.00109544211481	-0.0266045023267	0.108743319445	-0.0494853991389	0.0445672026374	-0.00682768131019	0.00310268556873	-0.043849871692	-0.000695946431942	-0.0129111616029	0.00715794891764	0.0315757240116	0.000845983129119	-0.0291142193825	0.0019557239519	-0.0155559006017	0.00532739837411	0.0110193875969	0.00305136391043	-0.000609769849779	0.0163338302534	0.00014764274819	-0.00822960837918	0.000451643343165	-0.00842182036902	0.00313252299713	-0.00794563482102	-0.015186031798	0.00550524293853	-0.0106967308498	0.0121441679873	-0.0168506007788	-0.00510368125679	0.0041884426001	0.0177015586851	0.00259903248328	0.0212035841562	-0.0173563888864	-0.0139399914202	-0.00454939727823	-0.0118246098388	-0.00528028390327	0.00456688604486	0.0119894677594	0.00603393411513	0.000169864124635	0.00724602313093	-0.00183521817303	0.00357076146591	-0.00225205523627	-0.00385606668443	-0.00597665129776	-0.00185337194574	-0.00181847557672	0.0031759265751	0.000194174258283	-0.000321870890911	9.22716628246e-05	-0.00206143070046	-0.000809064055136	2.4568003147e-09
SKW167	-0.307966289817	-0.020789165132	0.0217562351453	-0.0027158241956	0.0655515202936	0.00457621334065	-0.0264902021587	0.0443296516291	-0.0207722813653	0.0768401039512	0.0508129459739	-0.08238194956	-0.0142534071377	-0.00520556005191	-0.0468274961442	0.0360937773541	-0.00666264707595	0.0100914725315	-0.0621805193696	0.0126433444111	-0.0154049885813	-0.0453110867898	0.0361608226446	-8.35133539169e-06	-0.0526208052346	-0.0698978897352	0.0949566547417	0.00920000269345	-0.0746099478725	0.0037578313426	-0.0725414628958	-0.0153817038865	-0.0284002973646	0.00700352667378	-0.0151767437054	0.00214288582631	0.0607693253323	-0.0190665482885	0.0161707071998	-0.00870526367623	0.0220752487072	-0.0100456141816	-0.00507776785631	-0.0188818564925	0.0235782195824	-0.0174912997096	0.0195920638516	0.0089790995021	0.0320760193645	-0.00697165595203	-0.0243155414115	-0.00910173294103	-0.0334996230328	0.0193738245934	0.0170394804182	0.00772935721019	-0.0024737128127	-0.00365952552635	0.0102313634007	-0.0124966807536	-0.0187210151526	0.00753857302449	-0.012146626538	0.00670808941638	-0.0012068842366	0.00553708022504	0.0153993978324	0.0184776449019	-0.00131881327923	0.00509978657386	-0.00122428087724	0.00407039313548	-0.00789452179891	-0.00471760232637	0.0133155031483	0.00623456693507	-0.00560565043923	0.00204181832838	0.00608833693814	-0.00407072209327	-0.00330735414384	0.00464485805707	0.00459408004258	-0.00356902863085	-0.00219226319919	-0.00146428200573	0.000855397934952	0.00129773646334	-0.000541665415049	-0.000767242818749	2.4568003147e-09
SKW185	0.261503647007	-0.111240448283	0.0328165320659	-0.146793466163	0.0889448592312	-0.086333548237	0.0495924654567	-0.158127133025	-0.0128358809065	-0.0138884336543	-0.0117056248695	0.0532943410199	-0.0689503260326	0.0287212767109	-0.011397755643	-0.0194619666297	0.0715202755782	-0.0117473592388	-0.117799250694	0.00507232760918	0.0216852920564	0.0507405514609	0.0180012736847	0.00184929641534	-0.0167365645037	-0.00636877221339	-0.0173960953143	-0.00269236206316	0.00338659091086	0.00723829915074	0.00208497636045	-0.0103980511617	-0.00933637610895	0.0203121666901	-0.041944223925	-0.00648994949439	-0.0145740620033	0.00537181230294	-0.00866502846253	-0.0799724507434	-0.0214987151444	0.0217188719196	-0.0121900633439	0.012923041732	-0.0127525183662	0.0308225866447	0.0285632245981	-0.00970405797183	0.0107427703305	-0.0396169364659	-0.0169458950144	-0.000573202787196	-0.00652472900103	0.0344408597697	-0.013920609215	0.0146580455778	-0.000673953814604	0.0119846301747	-0.00732038796158	0.0123773313026	0.00676356461202	-0.012017775428	-0.00179016186138	-0.0101870245371	0.0224805346358	-0.009347263995	-0.000109932354077	0.000212043764535	-0.0249248046204	0.0201148559265	-0.00917804310611	-0.000255764351211	0.00935618177076	0.00058258230111	-0.00729779504922	-0.00849863342	-0.0046085759334	-0.00865057862584	0.0031431767405	-0.00800386037372	-0.00264523766882	-0.000859248266948	0.00176199191835	-0.000370967656497	0.00041236916489	-0.00351166883862	-0.00240736113778	2.19910242373e-05	0.000691706973675	0.00160535322666	2.45680031469e-09
